work_year,experience_level,job_title,company_location,company_size,salary_in_usd
2023,SE,Data Scientist,US,M,237000
2023,SE,Data Scientist,US,M,145000
2023,SE,Data Scientist,US,M,191765
2023,SE,Data Scientist,US,M,134236
2023,SE,Data Engineer,US,M,190000
2023,SE,Data Engineer,US,M,112000
2023,SE,Data Analyst,US,M,135000
2023,SE,Data Analyst,US,M,105500
2023,SE,Data Engineer,US,M,293000
2023,SE,Data Engineer,US,M,185000
2023,SE,Data Analyst,US,M,80000
2023,SE,Data Analyst,US,M,70000
2023,SE,Data Engineer,US,M,220000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,145000
2023,SE,Data Analyst,US,M,200000
2023,SE,Data Analyst,US,M,148500
2023,SE,Data Scientist,ES,M,48289
2023,SE,Data Scientist,ES,M,38631
2023,SE,Data Engineer,US,L,240500
2023,SE,Data Engineer,US,L,123700
2023,SE,Data Engineer,US,M,152900
2023,SE,Data Engineer,US,M,117100
2023,SE,Data Engineer,US,M,173000
2023,SE,Data Engineer,US,M,113000
2023,SE,Applied Scientist,US,L,260000
2023,SE,Applied Scientist,US,L,136000
2023,SE,Applied Scientist,US,L,260000
2023,SE,Applied Scientist,US,L,136000
2023,SE,Research Scientist,US,M,130000
2023,SE,Research Scientist,US,M,110000
2023,SE,Applied Scientist,US,M,205000
2023,SE,Applied Scientist,US,M,184000
2023,SE,Data Analyst,US,M,149500
2023,SE,Data Analyst,US,M,127075
2023,SE,Data Scientist,US,M,195000
2023,SE,Data Scientist,US,M,160000
2023,SE,Data Engineer,US,M,219535
2023,SE,Data Engineer,US,M,146115
2023,SE,Data Scientist,US,M,170000
2023,SE,Data Scientist,US,M,135000
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,145000
2023,SE,Data Scientist,US,M,199000
2023,SE,Data Scientist,US,M,162000
2023,SE,Applied Scientist,US,L,222200
2023,SE,Applied Scientist,US,L,136000
2023,SE,Data Analyst,US,M,187000
2023,SE,Data Analyst,US,M,128000
2023,SE,Research Scientist,US,M,210000
2023,SE,Research Scientist,US,M,136000
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,100000
2023,SE,Data Engineer,US,M,179000
2023,SE,Data Engineer,US,M,109000
2023,SE,Data Scientist,US,M,245000
2023,SE,Data Scientist,US,M,180000
2023,SE,Data Analyst,US,M,142000
2023,SE,Data Analyst,US,M,75000
2023,SE,Other,US,M,198800
2023,SE,Other,US,M,105200
2023,SE,Data Analyst,US,M,125000
2023,SE,Data Analyst,US,M,112000
2023,SE,Data Scientist,US,M,210000
2023,SE,Data Scientist,US,M,155000
2023,SE,Other,US,M,115000
2023,SE,Other,US,M,86000
2023,SE,Data Scientist,US,M,165000
2023,SE,Data Scientist,US,M,140000
2023,SE,Data Analyst,US,M,139000
2023,SE,Data Analyst,US,M,106000
2023,SE,Data Engineer,US,M,250500
2023,SE,Data Engineer,US,M,159500
2023,SE,Data Engineer,US,M,145000
2023,SE,Data Engineer,US,M,115000
2023,SE,Data Analyst,US,M,140000
2023,SE,Data Analyst,US,M,120000
2023,SE,Data Analyst,CA,M,175000
2023,SE,Data Analyst,CA,M,135000
2023,SE,Machine Learning Engineer,US,M,257000
2023,SE,Machine Learning Engineer,US,M,147000
2023,SE,Data Engineer,US,M,222000
2023,SE,Data Engineer,US,M,175000
2023,SE,Data Scientist,US,M,203000
2023,SE,Data Scientist,US,M,133200
2023,SE,Data Engineer,US,M,221000
2023,SE,Data Engineer,US,M,147000
2023,SE,Data Analyst,US,M,100000
2023,SE,Data Analyst,US,M,80000
2023,SE,Data Scientist,US,M,185900
2023,SE,Data Scientist,US,M,129300
2023,SE,Data Scientist,US,M,238000
2023,SE,Data Scientist,US,M,156000
2023,SE,Machine Learning Engineer,US,M,304000
2023,SE,Machine Learning Engineer,US,M,199000
2023,SE,Data Engineer,US,M,150000
2023,SE,Data Engineer,US,M,130000
2023,SE,Data Scientist,US,M,140000
2023,SE,Data Scientist,US,M,110000
2023,SE,Data Engineer,US,M,240000
2023,SE,Data Engineer,US,M,183600
2023,SE,Data Engineer,US,M,250000
2023,SE,Data Engineer,US,M,150000
2023,SE,Data Analyst,US,M,160000
2023,SE,Data Analyst,US,M,120000
2023,SE,Machine Learning Engineer,US,M,289076
2023,SE,Machine Learning Engineer,US,M,202353
2023,SE,Data Engineer,US,M,145000
2023,SE,Data Engineer,US,M,120000
2023,SE,Data Analyst,US,M,155000
2023,SE,Data Analyst,US,M,106000
2023,SE,Data Engineer,US,M,200000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Scientist,US,M,157750
2023,SE,Data Scientist,US,M,104650
2023,SE,Data Scientist,ES,M,48289
2023,SE,Data Scientist,ES,M,38631
2023,SE,Data Analyst,US,M,105000
2023,SE,Data Analyst,US,M,90000
2023,SE,Data Engineer,US,M,179820
2023,SE,Data Engineer,US,M,143860
2023,SE,Data Analyst,US,M,135000
2023,SE,Data Analyst,US,M,105500
2023,SE,Machine Learning Engineer,US,M,241000
2023,SE,Machine Learning Engineer,US,M,181000
2023,SE,Data Scientist,US,M,252000
2023,SE,Data Scientist,US,M,154000
2023,SE,Data Scientist,US,M,191765
2023,SE,Data Scientist,US,M,134236
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,145000
2023,SE,Data Scientist,US,M,237000
2023,SE,Data Scientist,US,M,145000
2023,SE,Data Analyst,US,M,80000
2023,SE,Data Analyst,US,M,70000
2023,SE,Data Engineer,US,M,146000
2023,SE,Data Engineer,US,M,75000
2023,SE,Machine Learning Engineer,US,M,170000
2023,SE,Machine Learning Engineer,US,M,130000
2023,SE,Data Analyst,US,M,208450
2023,SE,Data Analyst,US,M,170550
2023,SE,Machine Learning Engineer,US,M,125000
2023,SE,Machine Learning Engineer,US,M,100000
2023,SE,Data Scientist,US,M,200000
2023,SE,Data Scientist,US,M,170000
2023,SE,Data Scientist,IE,M,171250
2023,SE,Data Scientist,IE,M,113750
2023,SE,Applied Scientist,US,L,222200
2023,SE,Applied Scientist,US,L,136000
2023,SE,Applied Scientist,US,L,260000
2023,SE,Applied Scientist,US,L,136000
2023,SE,Data Analyst,US,M,153600
2023,SE,Data Analyst,US,M,100500
2023,SE,Applied Scientist,US,M,205000
2023,SE,Applied Scientist,US,M,184000
2023,SE,Machine Learning Engineer,CA,M,115000
2023,SE,Machine Learning Engineer,CA,M,95000
2023,SE,Data Engineer,US,M,203100
2023,SE,Data Engineer,US,M,114500
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Engineer,US,M,130000
2023,SE,Data Scientist,CA,M,258000
2023,SE,Data Scientist,CA,M,190000
2023,SE,Data Scientist,US,M,170000
2023,SE,Data Scientist,US,M,135000
2023,SE,Data Scientist,US,M,195000
2023,SE,Data Scientist,US,M,160000
2023,SE,Data Analyst,US,M,100000
2023,SE,Data Analyst,US,M,80000
2023,SE,Data Engineer,US,M,223250
2023,SE,Data Engineer,US,M,178600
2023,SE,Data Scientist,US,M,297300
2023,SE,Data Scientist,US,M,198200
2023,SE,Data Scientist,US,M,200000
2023,SE,Data Scientist,US,M,170000
2023,SE,Data Scientist,US,M,317070
2023,SE,Data Scientist,US,M,170730
2023,SE,Data Engineer,US,M,128000
2023,SE,Data Engineer,US,M,81500
2023,SE,AI Related,UA,M,108000
2023,SE,AI Related,UA,M,60000
2023,SE,Data Engineer,US,M,171250
2023,SE,Data Engineer,US,M,113750
2023,SE,Data Engineer,US,M,165000
2023,SE,Data Engineer,US,M,132300
2023,SE,Data Scientist,US,M,225000
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Engineer,US,M,230000
2023,SE,Data Engineer,US,M,124500
2023,SE,Machine Learning Engineer,US,M,247500
2023,SE,Machine Learning Engineer,US,M,172200
2023,SE,Data Analyst,US,M,175000
2023,SE,Data Analyst,US,M,145000
2023,SE,Data Analyst,US,M,148700
2023,SE,Data Analyst,US,M,125600
2023,SE,Data Engineer,US,M,145000
2023,SE,Data Engineer,US,M,115000
2023,SE,Research Scientist,US,M,200000
2023,SE,Research Scientist,US,M,150000
2023,SE,Data Analyst,US,M,185000
2023,SE,Data Analyst,US,M,120250
2023,SE,Data Scientist,US,M,275300
2023,SE,Data Scientist,US,M,183000
2023,SE,Data Engineer,US,M,170000
2023,SE,Data Engineer,US,M,125000
2023,SE,Research Scientist,US,M,250000
2023,SE,Research Scientist,US,M,200000
2023,SE,AI Related,IL,L,423834
2023,SE,Machine Learning Engineer,US,M,216000
2023,SE,Machine Learning Engineer,US,M,184000
2023,SE,Data Engineer,US,M,180000
2023,SE,Data Engineer,US,M,165000
2023,SE,Data Scientist,US,M,185900
2023,SE,Data Scientist,US,M,129300
2023,SE,Data Engineer,US,M,145000
2023,SE,Data Engineer,US,M,120000
2023,SE,Data Scientist,US,M,173000
2023,SE,Data Scientist,US,M,132000
2023,SE,Data Analyst,US,M,208049
2023,SE,Data Analyst,US,M,128500
2023,SE,Data Engineer,US,M,179820
2023,SE,Data Engineer,US,M,143860
2023,SE,Data Engineer,US,M,167500
2023,SE,Data Engineer,US,M,106500
2023,SE,Data Scientist,US,M,275300
2023,SE,Data Scientist,US,M,183500
2023,SE,Data Analyst,US,M,190000
2023,SE,Data Analyst,US,M,95000
2023,SE,Data Analyst,US,M,153600
2023,SE,Data Analyst,US,M,106800
2023,SE,Data Scientist,US,M,275300
2023,SE,Data Scientist,US,M,183500
2023,SE,Applied Scientist,US,M,220000
2023,SE,Applied Scientist,US,M,170000
2023,SE,Data Analyst,US,M,135000
2023,SE,Data Analyst,US,M,105500
2023,SE,Data Analyst,US,M,100000
2023,SE,Data Analyst,US,M,80000
2023,SE,Data Engineer,CA,M,160000
2023,SE,Data Engineer,CA,M,145000
2023,SE,Data Engineer,US,M,150000
2023,SE,Data Engineer,US,M,111000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Engineer,US,M,130000
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Scientist,US,M,201036
2023,SE,Data Scientist,US,M,134024
2023,SE,Data Analyst,US,M,165000
2023,SE,Data Analyst,US,M,140000
2023,SE,Data Scientist,US,M,172000
2023,SE,Data Scientist,US,M,115000
2023,SE,Data Engineer,US,M,163800
2023,SE,Data Engineer,US,M,126000
2023,SE,Data Scientist,US,M,237000
2023,SE,Data Scientist,US,M,145000
2023,SE,Data Engineer,US,M,139500
2023,SE,Data Engineer,US,M,109400
2023,SE,Data Scientist,CA,M,258000
2023,SE,Data Scientist,CA,M,190000
2023,SE,Data Engineer,US,L,205600
2023,SE,Data Engineer,US,L,105700
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Scientist,US,M,239748
2023,SE,Data Scientist,US,M,159832
2023,SE,Data Scientist,US,M,186300
2023,SE,Data Scientist,US,M,102500
2023,SE,Data Engineer,US,M,165000
2023,SE,Data Engineer,US,M,132300
2023,SE,Data Scientist,US,M,190000
2023,SE,Data Scientist,US,M,126000
2023,SE,Data Engineer,US,M,149040
2023,SE,Data Engineer,US,M,113900
2023,SE,Data Engineer,US,M,153600
2023,SE,Data Engineer,US,M,106800
2023,SE,Data Engineer,US,M,172600
2023,SE,Data Engineer,US,M,107900
2023,SE,Data Analyst,US,M,180180
2023,SE,Data Analyst,US,M,106020
2023,SE,Data Engineer,US,M,376080
2023,SE,Data Engineer,US,M,213120
2023,SE,Data Analyst,US,M,153600
2023,SE,Data Analyst,US,M,100500
2023,SE,Data Analyst,US,M,206500
2023,SE,Data Analyst,US,M,121600
2023,SE,Data Engineer,US,M,260000
2023,SE,Data Engineer,US,M,225000
2023,SE,Data Engineer,US,L,170000
2023,SE,Applied Scientist,US,L,90000
2023,SE,Data Engineer,US,M,275000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Analyst,US,M,115934
2023,SE,Data Analyst,US,M,81666
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,120000
2023,SE,Machine Learning Engineer,US,M,150000
2023,SE,Machine Learning Engineer,US,M,120000
2023,SE,Data Engineer,US,M,200000
2023,SE,Data Engineer,US,M,175000
2023,SE,Data Engineer,GB,M,138000
2023,SE,Data Engineer,GB,M,92000
2023,SE,Other,CO,M,65000
2023,SE,Other,CO,M,48000
2023,SE,Data Analyst,US,M,110000
2023,SE,Data Analyst,US,M,75000
2023,SE,Data Engineer,US,M,130000
2023,SE,Data Engineer,US,M,87000
2023,SE,Data Scientist,US,M,299500
2023,SE,Data Scientist,US,M,245100
2023,SE,Data Engineer,US,M,147100
2023,SE,Data Engineer,US,M,90700
2023,SE,Data Engineer,US,M,168400
2023,SE,Data Engineer,US,M,105200
2023,SE,Data Scientist,US,M,210000
2023,SE,Data Scientist,US,M,160000
2023,SE,Applied Scientist,US,L,222200
2023,SE,Applied Scientist,US,L,136000
2023,SE,Data Analyst,US,M,185000
2023,SE,Data Analyst,US,M,120250
2023,SE,Data Scientist,US,M,205000
2023,SE,Data Scientist,US,M,140000
2023,SE,Data Scientist,US,M,297300
2023,SE,Data Scientist,US,M,198200
2023,SE,Research Scientist,US,M,141288
2023,SE,Research Scientist,US,M,94192
2023,SE,Data Engineer,US,M,184000
2023,SE,Data Engineer,US,M,143000
2023,SE,Data Analyst,US,M,70000
2023,SE,Data Analyst,US,M,55000
2023,SE,Data Engineer,US,M,275300
2023,SE,Data Engineer,US,M,183500
2023,SE,Data Engineer,US,M,149040
2023,SE,Data Engineer,US,M,113900
2023,SE,Data Analyst,US,M,180180
2023,SE,Data Analyst,US,M,106020
2023,SE,Data Engineer,US,M,139500
2023,SE,Data Engineer,US,M,109400
2023,SE,Data Scientist,US,M,105000
2023,SE,Data Scientist,US,M,70000
2023,SE,Data Engineer,US,M,146000
2023,SE,Data Engineer,US,M,75000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Engineer,US,M,130000
2023,SE,Data Analyst,US,M,169000
2023,SE,Data Analyst,US,M,110600
2023,SE,Data Engineer,US,M,193000
2023,SE,Data Engineer,US,M,136850
2023,SE,Machine Learning Engineer,US,M,139500
2023,SE,Machine Learning Engineer,US,M,109400
2023,SE,Data Engineer,US,M,276000
2023,SE,Data Engineer,US,M,178500
2023,SE,Machine Learning Engineer,GB,M,195652
2023,SE,Machine Learning Engineer,GB,M,101228
2023,SE,Data Engineer,GB,M,136956
2023,SE,Data Engineer,GB,M,101228
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Engineer,US,M,163800
2023,SE,Data Engineer,US,M,126000
2023,SE,Machine Learning Engineer,CA,M,260000
2023,SE,Machine Learning Engineer,CA,M,110000
2023,SE,Data Engineer,US,M,170000
2023,SE,Data Engineer,US,M,130000
2023,SE,Machine Learning Engineer,US,M,247500
2023,SE,Machine Learning Engineer,US,M,172200
2023,SE,Data Scientist,US,M,239748
2023,SE,Data Scientist,US,M,159832
2023,SE,Machine Learning Engineer,US,M,163800
2023,SE,Machine Learning Engineer,US,M,126000
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Scientist,US,M,299500
2023,SE,Data Scientist,US,M,245100
2023,SE,Data Engineer,US,M,188500
2023,SE,Data Engineer,US,M,117000
2023,SE,Data Analyst,US,M,250000
2023,SE,Data Analyst,US,M,138000
2023,SE,Research Scientist,DE,L,123405
2023,SE,Data Engineer,US,M,140000
2023,SE,Data Engineer,US,M,120000
2023,SE,BI Related,US,M,160000
2023,SE,BI Related,US,M,135000
2023,SE,Data Engineer,US,M,153600
2023,SE,Data Engineer,US,M,106800
2023,SE,Data Analyst,US,M,127000
2023,SE,Data Analyst,US,M,94000
2023,SE,Data Scientist,US,M,210550
2023,SE,Data Scientist,US,M,153300
2023,SE,Data Analyst,US,M,161500
2023,SE,Data Analyst,US,M,119500
2023,SE,Data Analyst,US,M,175000
2023,SE,Data Analyst,US,M,145000
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,148750
2023,SE,Data Analyst,US,M,105000
2023,SE,Data Analyst,US,M,85000
2023,SE,Research Scientist,US,M,215000
2023,SE,Research Scientist,US,M,146300
2023,SE,Machine Learning Engineer,US,M,153400
2023,SE,Machine Learning Engineer,US,M,122700
2023,SE,Data Scientist,US,M,186300
2023,SE,Data Scientist,US,M,123900
2023,SE,Machine Learning Engineer,US,M,153400
2023,SE,Machine Learning Engineer,US,M,122700
2023,SE,Data Analyst,US,M,185900
2023,SE,Data Analyst,US,M,121700
2023,SE,Data Analyst,US,M,153600
2023,SE,Data Analyst,US,M,106800
2023,SE,Machine Learning Engineer,US,M,247500
2023,SE,Machine Learning Engineer,US,M,172200
2023,SE,Data Analyst,US,M,125000
2023,SE,Data Analyst,US,M,110000
2023,SE,Data Scientist,US,M,149076
2023,SE,Data Scientist,US,M,82365
2023,SE,Machine Learning Engineer,US,M,139500
2023,SE,Machine Learning Engineer,US,M,109400
2023,SE,Data Engineer,US,M,139500
2023,SE,Data Engineer,US,M,109400
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Analyst,US,M,95000
2023,SE,Data Analyst,US,M,85500
2023,SE,Data Analyst,US,M,185900
2023,SE,Data Analyst,US,M,121700
2023,SE,Data Scientist,US,M,201000
2023,SE,Data Scientist,US,M,122000
2023,SE,Data Engineer,US,M,252000
2023,SE,Data Engineer,US,M,129000
2023,SE,Data Analyst,US,M,120000
2023,SE,Data Analyst,US,M,75000
2023,SE,Data Scientist,US,M,185900
2023,SE,Data Scientist,US,M,129300
2023,SE,Data Scientist,US,M,201000
2023,SE,Data Scientist,US,M,122000
2023,SE,Machine Learning Engineer,US,M,204500
2023,SE,Machine Learning Engineer,US,M,142200
2023,SE,Other,US,M,155000
2023,SE,Other,US,M,140000
2023,SE,Data Engineer,US,M,121500
2023,SE,Data Engineer,US,M,78000
2023,SE,Data Scientist,US,M,190000
2023,SE,Data Scientist,US,M,136000
2023,SE,Data Analyst,US,M,180000
2023,SE,Data Analyst,US,M,110000
2023,SE,Data Scientist,US,M,275300
2023,SE,Data Scientist,US,M,183000
2023,SE,Data Engineer,US,M,170000
2023,SE,Data Engineer,US,M,140000
2023,SE,Data Engineer,US,M,154000
2023,SE,Data Engineer,US,M,116000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Engineer,US,M,130000
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,160000
2023,SE,Data Engineer,US,M,153600
2023,SE,Data Engineer,US,M,106800
2023,SE,Data Scientist,US,M,225000
2023,SE,Data Scientist,US,M,156400
2023,SE,Data Engineer,US,M,150000
2023,SE,Data Engineer,US,M,120000
2023,SE,Machine Learning Engineer,US,M,163800
2023,SE,Machine Learning Engineer,US,M,126000
2023,SE,Data Analyst,US,M,145000
2023,SE,Data Analyst,US,M,90000
2023,SE,Machine Learning Engineer,US,M,204500
2023,SE,Machine Learning Engineer,US,M,142200
2023,SE,Data Analyst,US,M,95000
2023,SE,Data Analyst,US,M,85500
2023,SE,Data Engineer,US,M,167500
2023,SE,Data Engineer,US,M,106500
2023,SE,Data Engineer,US,M,163800
2023,SE,Data Engineer,US,M,126000
2023,SE,Research Scientist,US,M,250000
2023,SE,Research Scientist,US,M,200000
2023,SE,Data Scientist,US,M,260000
2023,SE,Data Scientist,US,M,186000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Engineer,US,M,130000
2023,SE,Research Scientist,US,M,200000
2023,SE,Research Scientist,US,M,150000
2023,SE,Data Scientist,ES,M,48289
2023,SE,Data Scientist,ES,M,38631
2023,SE,Data Scientist,US,M,150000
2023,SE,Data Scientist,US,M,120000
2023,SE,Other,PT,L,75116
2023,SE,Data Analyst,US,M,175000
2023,SE,Data Analyst,US,M,130000
2023,SE,Data Analyst,US,M,122000
2023,SE,Data Analyst,US,M,93800
2023,SE,Data Scientist,MX,M,150000
2023,SE,Data Scientist,MX,M,90000
2023,SE,Data Analyst,US,M,165000
2023,SE,Data Analyst,US,M,112000
2023,SE,Data Analyst,DE,M,71897
2023,SE,Machine Learning Engineer,US,M,204500
2023,SE,Machine Learning Engineer,US,M,142200
2023,SE,Data Analyst,IN,S,15806
2023,SE,Data Engineer,US,M,185900
2023,SE,Data Engineer,US,M,129300
2023,SE,Data Analyst,US,M,185900
2023,SE,Data Analyst,US,M,121700
2023,SE,Machine Learning Engineer,US,M,204500
2023,SE,Machine Learning Engineer,US,M,142200
2023,SE,Data Scientist,TH,M,29453
2023,SE,Data Analyst,US,M,180180
2023,SE,Data Analyst,US,M,106020
2023,SE,Data Scientist,US,M,136000
2023,SE,Data Scientist,US,M,104000
2023,SE,Data Analyst,US,M,125000
2023,SE,Data Analyst,US,M,110000
2023,SE,Machine Learning Engineer,US,M,153400
2023,SE,Machine Learning Engineer,US,M,122700
2023,SE,Data Analyst,US,M,152380
2023,SE,Data Analyst,US,M,121904
2023,SE,Data Scientist,US,M,185900
2023,SE,Data Scientist,US,M,129300
2023,SE,Machine Learning Engineer,US,M,247500
2023,SE,Machine Learning Engineer,US,M,172200
2023,SE,Data Engineer,US,M,168400
2023,SE,Data Engineer,US,M,105200
2023,SE,Machine Learning Engineer,US,M,128280
2023,SE,Machine Learning Engineer,US,M,106900
2023,SE,Data Engineer,DE,S,107309
2023,SE,Data Engineer,DE,S,85847
2023,SE,Machine Learning Engineer,DE,M,275000
2023,SE,Machine Learning Engineer,DE,M,174000
2023,SE,Data Engineer,US,M,139500
2023,SE,Data Engineer,US,M,109400
2023,SE,Machine Learning Engineer,US,M,139500
2023,SE,Machine Learning Engineer,US,M,109400
2023,SE,Data Analyst,US,M,170500
2023,SE,Data Analyst,US,M,85000
2023,SE,Other,GB,M,72946
2023,SE,Other,GB,M,54365
2023,SE,Data Engineer,US,M,80000
2023,SE,Data Engineer,US,M,65000
2023,SE,Data Engineer,US,M,124740
2023,SE,Data Engineer,US,M,65488
2023,SE,Data Analyst,US,M,72200
2023,SE,Data Analyst,US,M,64980
2023,SE,Data Engineer,US,M,153600
2023,SE,Data Engineer,US,M,106800
2023,SE,Data Analyst,US,M,179975
2023,SE,Data Analyst,US,M,86466
2023,SE,Data Engineer,US,M,120000
2023,SE,Data Engineer,US,M,90000
2023,SE,Data Scientist,US,M,149076
2023,SE,Data Scientist,US,M,82365
2023,SE,Data Analyst,US,M,169000
2023,SE,Data Analyst,US,M,110600
2023,SE,Data Scientist,US,M,175000
2023,SE,Data Scientist,US,M,120000
2023,SE,Data Analyst,US,M,230000
2023,SE,Data Analyst,US,M,180000
2023,SE,Data Analyst,US,M,153600
2023,SE,Data Analyst,US,M,106800
2023,SE,Other,US,M,140000
2023,SE,Other,US,M,120000
2023,SE,Machine Learning Engineer,US,M,205920
2023,SE,Machine Learning Engineer,US,M,171600
2023,SE,Data Analyst,US,M,165000
2023,SE,Data Analyst,US,M,125000
2023,SE,Data Engineer,US,M,265000
2023,SE,Data Engineer,US,M,185000
2023,SE,Data Analyst,US,M,95000
2023,SE,Data Analyst,US,M,85500
2023,SE,Data Scientist,US,M,147100
2023,SE,Data Scientist,US,M,90700
2023,SE,Data Engineer,US,M,167580
2023,SE,Data Engineer,US,M,87980
2023,SE,Data Engineer,US,M,202000
2023,SE,Data Engineer,US,M,135000
2023,SE,Data Engineer,US,M,163800
2023,SE,Data Engineer,US,M,126000
2023,SE,Machine Learning Engineer,US,M,163800
2023,SE,Machine Learning Engineer,US,M,126000
2023,SE,Data Engineer,US,M,104000
2023,SE,Data Engineer,US,M,65000
2023,SE,Data Engineer,US,M,230000
2023,SE,Data Engineer,US,M,148000
2023,SE,Machine Learning Engineer,CA,M,269000
2023,SE,Machine Learning Engineer,CA,M,158000
2023,SE,Data Engineer,US,M,197000
2023,SE,Data Engineer,US,M,106000
2023,SE,Data Engineer,US,M,290000
2023,SE,Data Engineer,US,M,210000
2023,SE,Data Engineer,US,M,192000
2023,SE,Data Engineer,US,M,172800
2023,SE,Data Scientist,US,M,300240
2023,SE,Data Scientist,US,M,200160
2023,SE,Data Scientist,US,M,300240
2023,SE,Data Scientist,US,M,200160
2023,SE,Data Engineer,US,M,175000
2023,SE,Data Engineer,US,M,140000
2023,SE,Other,US,M,169000
2023,SE,Other,US,M,100000
2023,SE,Data Scientist,US,M,370000
2023,SE,Data Scientist,US,M,245000
2023,SE,Data Analyst,US,S,110000
2023,SE,Data Analyst,US,S,80000
2023,SE,Data Analyst,US,M,95000
2023,SE,Data Analyst,US,M,85000
2023,SE,Data Engineer,US,M,137500
2023,SE,Data Engineer,US,M,81500
2023,SE,Machine Learning Engineer,US,M,323300
2023,SE,Machine Learning Engineer,US,M,184700
2023,SE,Machine Learning Engineer,US,M,186000
2023,SE,Machine Learning Engineer,US,M,153088
2023,SE,Machine Learning Engineer,US,M,200000
2023,SE,Machine Learning Engineer,US,M,150000
2023,SE,Machine Learning Engineer,US,M,240000
2023,SE,Machine Learning Engineer,US,M,180000
2023,SE,Machine Learning Engineer,US,M,200000
2023,SE,Machine Learning Engineer,US,M,150000
2023,SE,Data Scientist,US,M,299500
2023,SE,Data Scientist,US,M,245100
2023,SE,Data Engineer,US,M,144000
2023,SE,Data Engineer,US,M,66000
2023,SE,Data Engineer,US,M,228000
2023,SE,Data Engineer,US,M,120000
2023,SE,Machine Learning Engineer,US,M,180000
2023,SE,Machine Learning Engineer,US,M,90000
2023,SE,Data Scientist,US,M,126500
2023,SE,Data Scientist,US,M,78000
2023,SE,Data Engineer,US,M,180000
2023,SE,Data Engineer,US,M,160000
2023,SE,Machine Learning Engineer,US,M,272000
2023,SE,Machine Learning Engineer,US,M,170000
2023,SE,Data Engineer,US,M,259000
2023,SE,Data Engineer,US,M,146000
2023,SE,Data Engineer,US,M,200000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Analyst,US,M,142000
2023,SE,Data Analyst,US,M,95000
2023,SE,Data Scientist,US,M,155000
2023,SE,Data Scientist,US,M,139500
2023,SE,Data Engineer,US,M,259000
2023,SE,Data Engineer,US,M,146000
2023,SE,Data Scientist,US,M,247500
2023,SE,Data Scientist,US,M,172200
2023,SE,Data Scientist,US,M,225000
2023,SE,Data Scientist,US,M,156400
2023,SE,Data Engineer,US,M,139500
2023,SE,Data Engineer,US,M,109400
2023,SE,Machine Learning Engineer,FR,M,107309
2023,SE,Machine Learning Engineer,FR,M,75116
2023,SE,Data Scientist,US,M,185900
2023,SE,Data Scientist,US,M,129300
2023,SE,Machine Learning Engineer,US,M,139500
2023,SE,Machine Learning Engineer,US,M,109400
2023,SE,Data Analyst,US,M,120000
2023,SE,Data Analyst,US,M,75000
2023,SE,Data Analyst,US,M,169000
2023,SE,Data Analyst,US,M,110600
2023,SE,Machine Learning Engineer,US,M,288000
2023,SE,Machine Learning Engineer,US,M,140000
2023,SE,Machine Learning Engineer,US,M,288000
2023,SE,Machine Learning Engineer,US,M,140000
2023,SE,Data Scientist,US,M,215050
2023,SE,Data Scientist,US,M,156400
2023,SE,Data Engineer,US,M,198000
2023,SE,Data Engineer,US,M,114000
2023,SE,Machine Learning Engineer,US,M,204500
2023,SE,Machine Learning Engineer,US,M,142200
2023,SE,Data Scientist,US,M,209300
2023,SE,Data Scientist,US,M,182200
2023,SE,Other,US,M,140000
2023,SE,Other,US,M,120000
2023,SE,Machine Learning Engineer,US,M,147100
2023,SE,Machine Learning Engineer,US,M,90700
2023,SE,Data Engineer,US,M,230000
2023,SE,Data Engineer,US,M,170000
2023,SE,Data Analyst,US,M,227000
2023,SE,Data Analyst,US,M,108000
2023,SE,Data Engineer,US,M,180000
2023,SE,Data Engineer,US,M,160000
2023,SE,Data Engineer,US,M,180000
